price,year,make,model,location,dealer_name,is_dealer,scrape_location,scrape_zip,mileage,high_priced,low_mileage,is_luxury,is_recent
28900.0,2019,Acura,RDX A-Spec,"Torrance, CA (22 mi.)",South Bay Lexus,1,"Los Angeles, CA",90210,56071.0,0,0,1,0
55991.0,2018,RAM,2500 Limited Mega Cab 4x4 6'4' Box,"Torrance, CA (22 mi.)",Mercedes-Benz of South Bay,1,"Los Angeles, CA",90210,42672.0,1,1,0,0
14752.0,2021,Volkswagen,Tiguan 2.0T SE R-Line Black,"Culver City, CA (8 mi.)",Chevrolet of Culver City,1,"Los Angeles, CA",90210,92596.0,0,0,0,1
23995.0,2023,Mitsubishi,Outlander SE 2.5 2WD,"Sherman Oaks, CA (5 mi.)",Universal Mitsubishi,1,"Los Angeles, CA",90210,17593.0,0,1,0,1
57980.0,2025,BMW,X3 30 xDrive,"Buena Park, CA (30 mi.)",BMW of Buena Park,1,"Los Angeles, CA",90210,1218.0,1,1,1,1
45951.0,2023,Lexus,RX 350 Premium,"Cerritos, CA (25 mi.)",Lexus of Cerritos,1,"Los Angeles, CA",90210,33278.0,1,1,1,1
28950.0,2023,Audi,Q5 40 Premium,"Pasadena, CA (19 mi.)",Audi Pasadena,1,"Los Angeles, CA",90210,36155.0,0,1,1,1
33970.0,2022,BMW,X3 sDrive30i,"Valencia, CA (24 mi.)",Valencia BMW,1,"Los Angeles, CA",90210,27199.0,1,1,1,1
22356.0,2023,Honda,Civic LX,"Glendale, CA (10 mi.)",New Century Honda,1,"Los Angeles, CA",90210,22683.0,0,1,0,1
16452.0,2022,Nissan,Altima 2.5 SV,"Culver City, CA (8 mi.)",Chevrolet of Culver City,1,"Los Angeles, CA",90210,37522.0,0,1,0,1
22418.0,2022,Honda,Civic EX,"Culver City, CA (8 mi.)",Chevrolet of Culver City,1,"Los Angeles, CA",90210,29785.0,0,1,0,1
22995.0,2022,Nissan,Altima SR Intelligent AWD,"Torrance, CA (22 mi.)",AutoNation Acura South Bay,1,"Los Angeles, CA",90210,22537.0,0,1,0,1
21455.0,2024,Mazda,CX-5 2.5 S Select,"Downey, CA (19 mi.)",Downey Hyundai,1,"Los Angeles, CA",90210,44907.0,0,1,0,1
34400.0,2020,Lexus,RX 350 Base,"Santa Monica, CA (7 mi.)",Lexus Santa Monica,1,"Los Angeles, CA",90210,22627.0,1,1,1,1
24998.0,2024,Honda,Civic Sport,"Cerritos, CA (25 mi.)",Norm Reeves Honda Superstore Cerritos,1,"Los Angeles, CA",90210,13356.0,0,1,0,1
32999.0,2023,BMW,X3 sDrive30i,"Monrovia, CA (25 mi.)",BMW of Monrovia,1,"Los Angeles, CA",90210,26448.0,1,1,1,1
23799.0,2023,Honda,Civic Sport,"Alhambra, CA (16 mi.)",Goudy Honda,1,"Los Angeles, CA",90210,35301.0,0,1,0,1
31919.0,2025,Jeep,Grand Cherokee Laredo,"Los Angeles, CA (10 mi.)",Los Angeles Chrysler Dodge Jeep RAM,1,"Los Angeles, CA",90210,5901.0,1,1,0,1
26895.0,2021,Kia,Telluride S,"Torrance, CA (22 mi.)",AutoNation Acura South Bay,1,"Los Angeles, CA",90210,54269.0,0,0,0,1
32600.0,2022,Toyota,Tacoma TRD Sport,"Cerritos, CA (25 mi.)",AutoNation Toyota Cerritos,1,"Los Angeles, CA",90210,28380.0,1,1,0,1
30500.0,2021,Dodge,Challenger R/T Scat Pack,"Cerritos, CA (25 mi.)",Lexus of Cerritos,1,"Los Angeles, CA",90210,46389.0,1,1,0,1
36994.0,2024,Lexus,ES 350 Base,"Torrance, CA (22 mi.)",AutoNation Ford Torrance,1,"Los Angeles, CA",90210,16164.0,1,1,1,1
33988.0,2022,Acura,RDX Technology Package,"Glendale, CA (10 mi.)",Acura Of Glendale,1,"Los Angeles, CA",90210,15466.0,1,1,1,1
25579.0,2025,Nissan,Altima S FWD,"Gardena, CA (16 mi.)",Gardena Nissan,1,"Los Angeles, CA",90210,2701.0,0,1,0,1
39999.0,2024,BMW,X3 sDrive30i,"Signal Hill, CA (25 mi.)",Long Beach BMW,1,"Los Angeles, CA",90210,7721.0,1,1,1,1
29797.0,2025,MINI,Countryman Cooper S ALL4,"Signal Hill, CA (25 mi.)",Long Beach BMW,1,"Los Angeles, CA",90210,21491.0,1,1,0,1
25913.0,2024,Honda,Civic Sport,"Van Nuys, CA (6 mi.)",Honda Van Nuys,1,"Los Angeles, CA",90210,11434.0,0,1,0,1
22450.0,2023,Dodge,Charger GT,"Downey, CA (19 mi.)",Downey Hyundai,1,"Los Angeles, CA",90210,62204.0,0,0,0,1
23453.0,2023,Toyota,Camry LE,"Carson, CA (22 mi.)",Carson Nissan,1,"Los Angeles, CA",90210,42991.0,0,1,0,1
26399.0,2022,Honda,Accord Sport 1.5T,"Alhambra, CA (16 mi.)",Goudy Honda,1,"Los Angeles, CA",90210,37596.0,0,1,0,1
11395.0,2016,Jeep,Grand Cherokee Limited,"Torrance, CA (22 mi.)",AutoNation Acura South Bay,1,"Los Angeles, CA",90210,124948.0,0,0,0,0
11395.0,2016,Jeep,Grand Cherokee Limited,"Torrance, CA (22 mi.)",AutoNation Acura South Bay,1,"Los Angeles, CA",90210,124948.0,0,0,0,0
19991.0,2021,Jeep,Grand Cherokee Laredo,"Santa Clarita, CA (24 mi.)",AutoNation Chrysler Dodge Jeep Ram Valencia,1,"Los Angeles, CA",90210,55418.0,0,0,0,1
36995.0,2024,Ford,F-150 STX,"Santa Clarita, CA (24 mi.)",AutoNation Ford Valencia,1,"Los Angeles, CA",90210,12168.0,1,1,0,1
14995.0,2016,RAM,1500 Tradesman,"Santa Clarita, CA (24 mi.)",AutoNation Chrysler Dodge Jeep Ram Valencia,1,"Los Angeles, CA",90210,94955.0,0,0,0,0
21497.0,2023,Kia,Sorento LX,"Buena Park, CA (29 mi.)",Buena Park Honda,1,"Los Angeles, CA",90210,50088.0,0,0,0,1
35995.0,2022,Volvo,XC60 B5 Inscription,"Pasadena, CA (18 mi.)",Rusnak Pasadena Volvo,1,"Los Angeles, CA",90210,32116.0,1,1,0,1
83000.0,2022,Dodge,Charger SRT Hellcat,"Los Angeles, CA (6 mi.)",Van Nuys Chrysler Dodge Jeep Ram,1,"Los Angeles, CA",90210,8427.0,1,1,0,1
24230.0,2023,Toyota,Camry LE,"Alhambra, CA (16 mi.)",Wondries Toyota,1,"Los Angeles, CA",90210,36470.0,0,1,0,1
39995.0,2025,Acura,RDX Technology Package,"Torrance, CA (22 mi.)",AutoNation Acura South Bay,1,"Los Angeles, CA",90210,3263.0,1,1,1,1
44888.0,2024,BMW,X5 xDrive40i,"Monrovia, CA (25 mi.)",BMW of Monrovia,1,"Los Angeles, CA",90210,41377.0,1,1,1,1
34988.0,2024,Kia,Telluride LX,"Carson, CA (22 mi.)",Kia of Carson,1,"Los Angeles, CA",90210,7015.0,1,1,0,1
26995.0,2024,MINI,Hardtop Cooper S,"Torrance, CA (22 mi.)",AutoNation Ford Torrance,1,"Los Angeles, CA",90210,2075.0,0,1,0,1
20991.0,2019,Kia,Sorento SX,"Mission Hills, CA (12 mi.)",Keyes Hyundai of Mission Hills,1,"Los Angeles, CA",90210,31768.0,0,1,0,0
27995.0,2022,Hyundai,SANTA FE Calligraphy,"City Of Industry, CA (30 mi.)",Puente Hills Hyundai,1,"Los Angeles, CA",90210,39733.0,0,1,0,1
36994.0,2022,Lexus,RX 350 Base,"Cerritos, CA (25 mi.)",AutoNation Toyota Cerritos,1,"Los Angeles, CA",90210,44279.0,1,1,1,1
52765.0,2024,BMW,X3 sDrive30i,"Santa Monica, CA (7 mi.)",Santa Monica BMW,1,"Los Angeles, CA",90210,3779.0,1,1,1,1
7660.0,2010,Lexus,RX 350 Base,"Valencia, CA (24 mi.)",Valencia BMW,1,"Los Angeles, CA",90210,184837.0,0,0,1,0
33452.0,2022,Lexus,RX 350 Base,"Culver City, CA (8 mi.)",Chevrolet of Culver City,1,"Los Angeles, CA",90210,46965.0,1,1,1,1
35010.0,2022,Chevrolet,Silverado 1500 LT,"Gardena, CA (16 mi.)",Gardena Nissan,1,"Los Angeles, CA",90210,52460.0,1,0,0,1
65991.0,2024,BMW,X5 xDrive40i,"Valencia, CA (24 mi.)",Valencia BMW,1,"Los Angeles, CA",90210,23224.0,1,1,1,1
27995.0,2021,Tesla,Model Y Long Range,"City Of Industry, CA (30 mi.)",Puente Hills Hyundai,1,"Los Angeles, CA",90210,36877.0,0,1,0,1
45995.0,2023,GMC,Sierra 1500 SLT,"Santa Clarita, CA (24 mi.)",AutoNation Chevrolet Valencia,1,"Los Angeles, CA",90210,17361.0,1,1,0,1
43400.0,2021,Chevrolet,Silverado 1500 LT Trail Boss,"Santa Clarita, CA (24 mi.)",AutoNation Chevrolet Valencia,1,"Los Angeles, CA",90210,33487.0,1,1,0,1
10999.0,2012,Toyota,Camry SE,"Simi Valley, CA (25 mi.)",Simi Valley Toyota,1,"Los Angeles, CA",90210,118845.0,0,0,0,0
13583.0,2015,Dodge,Challenger SXT,"Santa Clarita, CA (24 mi.)",AutoNation Ford Valencia,1,"Los Angeles, CA",90210,82250.0,0,0,0,0
22952.0,2022,Toyota,Camry SE,"Culver City, CA (8 mi.)",Chevrolet of Culver City,1,"Los Angeles, CA",90210,30068.0,0,1,0,1
143000.0,2023,Dodge,Challenger SRT Demon,"Los Angeles, CA (6 mi.)",Van Nuys Chrysler Dodge Jeep Ram,1,"Los Angeles, CA",90210,1027.0,1,1,0,1
41995.0,2023,Kia,Telluride EX X-Line,"Carson, CA (22 mi.)",Kia of Carson,1,"Los Angeles, CA",90210,25310.0,1,1,0,1
40500.0,2021,RAM,1500 Laramie,"Los Angeles, CA (6 mi.)",Van Nuys Chrysler Dodge Jeep Ram,1,"Los Angeles, CA",90210,30530.0,1,1,0,1
86500.0,2023,Dodge,Charger SRT Hellcat Widebody Jailbreak,"Los Angeles, CA (6 mi.)",Van Nuys Chrysler Dodge Jeep Ram,1,"Los Angeles, CA",90210,7795.0,1,1,0,1
93000.0,2023,Dodge,Challenger SRT Hellcat,"Los Angeles, CA (6 mi.)",Van Nuys Chrysler Dodge Jeep Ram,1,"Los Angeles, CA",90210,18158.0,1,1,0,1
24995.0,2023,Honda,Accord EX 1.5T,"Santa Clarita, CA (24 mi.)",AutoNation Honda Valencia,1,"Los Angeles, CA",90210,16288.0,0,1,0,1
48353.0,2025,BMW,X3 30 xDrive,"Signal Hill, CA (25 mi.)",Long Beach BMW,1,"Los Angeles, CA",90210,7255.0,1,1,1,1
28895.0,2022,Kia,Sorento SX,"Alhambra, CA (16 mi.)",Wondries Toyota,1,"Los Angeles, CA",90210,38961.0,0,1,0,1
27750.0,2021,Honda,Accord Sport 1.5T,"Los Angeles, CA (6 mi.)",Van Nuys Chrysler Dodge Jeep Ram,1,"Los Angeles, CA",90210,43861.0,0,1,0,1
32900.0,2022,Kia,Telluride S,"Buena Park, CA (29 mi.)",AutoNation Toyota Buena Park,1,"Los Angeles, CA",90210,14462.0,1,1,0,1
31500.0,2023,INFINITI,QX60 Pure,"Cerritos, CA (25 mi.)",Lexus of Cerritos,1,"Los Angeles, CA",90210,45226.0,1,1,0,1
22745.0,2018,Chevrolet,Silverado 1500 Custom,"Simi Valley, CA (25 mi.)",Simi Valley Toyota,1,"Los Angeles, CA",90210,89812.0,0,0,0,0
22999.0,2024,Nissan,Rogue SV,"Concord, CA (25 mi.)",Concord Honda,1,"San Francisco, CA",94102,31334.0,0,1,0,1
20999.0,2019,Toyota,Camry SE,"Walnut Creek, CA (22 mi.)",Mercedes-Benz of Walnut Creek,1,"San Francisco, CA",94102,42483.0,0,1,0,0
28750.0,2025,MINI,Hardtop Cooper,"San Francisco, CA (1 mi.)",BMW of San Francisco,1,"San Francisco, CA",94102,2103.0,0,1,0,1
25984.0,2022,RAM,1500 Tradesman,"Albany, CA (11 mi.)",Albany Subaru,1,"San Francisco, CA",94102,58011.0,0,0,0,1
49250.0,2023,BMW,X3 M40i,"San Francisco, CA (1 mi.)",BMW of San Francisco,1,"San Francisco, CA",94102,26783.0,1,1,1,1
27286.0,2024,Honda,Civic Sport Touring,"Colma, CA (8 mi.)",Honda of Serramonte,1,"San Francisco, CA",94102,23547.0,0,1,0,1
47500.0,2023,Lexus,RX 350 Premium,"San Francisco, CA (1 mi.)",BMW of San Francisco,1,"San Francisco, CA",94102,31557.0,1,1,1,1
21750.0,2020,Mazda,CX-5 Touring,"Richmond, CA (16 mi.)",Hanlees Hilltop Toyota,1,"San Francisco, CA",94102,39605.0,0,1,0,1
37988.0,2022,Acura,RDX Technology Package,"Corte Madera, CA (12 mi.)",Marin Acura,1,"San Francisco, CA",94102,30281.0,1,1,1,1
26487.0,2023,Honda,Accord EX 1.5T,"Colma, CA (8 mi.)",Honda of Serramonte,1,"San Francisco, CA",94102,5745.0,0,1,0,1
8999.0,2010,Honda,Accord EX-L,"Colma, CA (8 mi.)",Honda of Serramonte,1,"San Francisco, CA",94102,129041.0,0,0,0,0
58995.0,2023,Dodge,Charger Scat Pack,"San Leandro, CA (15 mi.)",San Leandro Chrysler Dodge Jeep RAM,1,"San Francisco, CA",94102,4544.0,1,1,0,1
34874.0,2024,Subaru,Forester Wilderness,"Albany, CA (11 mi.)",Albany Subaru,1,"San Francisco, CA",94102,16572.0,1,1,0,1
25398.0,2024,Honda,Civic Sport,"Concord, CA (25 mi.)",Concord Honda,1,"San Francisco, CA",94102,15110.0,0,1,0,1
34874.0,2024,Subaru,Forester Wilderness,"Albany, CA",Albany Subaru,1,"San Francisco, CA",94102,16572.0,1,1,0,1
16000.0,2014,Mazda,CX-5 Sport,"Vallejo, CA",Toyota Vallejo,1,"San Francisco, CA",94102,69755.0,0,0,0,0
20750.0,2018,Jeep,Wrangler Sport,"San Francisco, CA (1 mi.)",BMW of San Francisco,1,"San Francisco, CA",94102,43095.0,0,1,0,0
21996.0,2024,Volkswagen,Tiguan 2.0T SE,"Concord, CA (24 mi.)",Concord Toyota,1,"San Francisco, CA",94102,39133.0,0,1,0,1
29881.0,2022,Volkswagen,Atlas 3.6L SE w/Technology,"Walnut Creek, CA (22 mi.)",Dirito Brothers Walnut Creek Volkswagen,1,"San Francisco, CA",94102,31336.0,1,1,0,1
28788.0,2018,Dodge,Charger R/T Scat Pack,"Hayward, CA (21 mi.)",AutoNation Toyota Hayward,1,"San Francisco, CA",94102,83189.0,0,0,0,0
91999.0,2023,Mercedes-Benz,S-Class S 580 4MATIC,"Walnut Creek, CA (22 mi.)",Mercedes-Benz of Walnut Creek,1,"San Francisco, CA",94102,15257.0,1,1,1,1
46988.0,2022,Dodge,Charger Scat Pack,"Corte Madera, CA (12 mi.)",Marin Acura,1,"San Francisco, CA",94102,30540.0,1,1,0,1
25999.0,2022,Volkswagen,Tiguan 2.0T SEL R-Line 4MOTION,"Belmont, CA (20 mi.)",Autobahn Motors,1,"San Francisco, CA",94102,37961.0,0,1,0,1
21500.0,2022,Honda,Civic Sport,"San Francisco, CA (1 mi.)",BMW of San Francisco,1,"San Francisco, CA",94102,82895.0,0,0,0,1
41999.0,2024,Toyota,Tacoma TRD Off Road,"Concord, CA (24 mi.)",Concord Toyota,1,"San Francisco, CA",94102,10038.0,1,1,0,1
19250.0,2017,Honda,Civic EX-T,"Richmond, CA (16 mi.)",Hanlees Hilltop Toyota,1,"San Francisco, CA",94102,66386.0,0,0,0,0
29988.0,2025,Toyota,Camry LE,"Hayward, CA (21 mi.)",AutoNation Toyota Hayward,1,"San Francisco, CA",94102,922.0,1,1,0,1
16388.0,2015,Lexus,RX 350 Base,"Colma, CA (8 mi.)",Lexus of Serramonte,1,"San Francisco, CA",94102,118408.0,0,0,1,0
25977.0,2022,Tesla,Model Y Long Range Dual Motor All-Wheel Drive,"Hayward, CA (21 mi.)",AutoNation Toyota Hayward,1,"San Francisco, CA",94102,86463.0,0,0,0,1
16500.0,2015,Acura,RDX Base,"Vallejo, CA",Toyota Vallejo,1,"San Francisco, CA",94102,105961.0,0,0,1,0
58000.0,2023,Lexus,RX 350 Premium Plus,"Vallejo, CA",Toyota Vallejo,1,"San Francisco, CA",94102,11307.0,1,1,1,1
26999.0,2022,Honda,Accord Sport SE 1.5T,"Concord, CA (25 mi.)",Concord Honda,1,"San Francisco, CA",94102,25785.0,0,1,0,1
24995.0,2021,Dodge,Charger SXT,"San Leandro, CA (15 mi.)",San Leandro Chrysler Dodge Jeep RAM,1,"San Francisco, CA",94102,38574.0,0,1,0,1
26999.0,2021,Tesla,Model Y Long Range Dual Motor All-Wheel Drive,"Colma, CA (8 mi.)",Honda of Serramonte,1,"San Francisco, CA",94102,39909.0,0,1,0,1
19498.0,2015,Lexus,RX 350 Base,"San Rafael, CA (14 mi.)",Lexus of Marin,1,"San Francisco, CA",94102,80928.0,0,0,1,0
28781.0,2024,Volkswagen,Tiguan 2.0T SE,"Walnut Creek, CA (22 mi.)",Dirito Brothers Walnut Creek Volkswagen,1,"San Francisco, CA",94102,8513.0,0,1,0,1
25499.0,2023,Dodge,Charger GT,"Concord, CA (24 mi.)",Concord Toyota,1,"San Francisco, CA",94102,54212.0,0,0,0,1
23481.0,2023,Volkswagen,Tiguan 2.0T S,"Walnut Creek, CA (22 mi.)",Dirito Brothers Walnut Creek Volkswagen,1,"San Francisco, CA",94102,18801.0,0,1,0,1
23496.0,2020,Jeep,Grand Cherokee Limited X,"Concord, CA (24 mi.)",Concord Toyota,1,"San Francisco, CA",94102,56227.0,0,0,0,1
18999.0,2018,Subaru,Outback 2.5i Premium,"Concord, CA (25 mi.)",Concord Honda,1,"San Francisco, CA",94102,47941.0,0,1,0,0
23598.0,2023,Nissan,Rogue SV,"San Rafael, CA (14 mi.)",Lexus of Marin,1,"San Francisco, CA",94102,32561.0,0,1,0,1
32999.0,2019,Mercedes-Benz,E-Class E 450,"Belmont, CA (20 mi.)",Autobahn Motors,1,"San Francisco, CA",94102,30253.0,1,1,1,0
25999.0,2016,Lexus,ES 350 Base,"Belmont, CA (20 mi.)",Autobahn Motors,1,"San Francisco, CA",94102,25039.0,0,1,1,0
23977.0,2019,Jeep,Grand Cherokee Overland,"Hayward, CA (21 mi.)",AutoNation Toyota Hayward,1,"San Francisco, CA",94102,64293.0,0,0,0,0
47000.0,2024,RAM,2500 Big Horn Crew Cab 4x4 6'4' Box,"Vallejo, CA",Toyota Vallejo,1,"San Francisco, CA",94102,6239.0,1,1,0,1
27988.0,2022,Subaru,Outback Limited XT,"Walnut Creek, CA (22 mi.)",Mercedes-Benz of Walnut Creek,1,"San Francisco, CA",94102,28172.0,0,1,0,1
49988.0,2022,GMC,Sierra 1500 Denali,"Corte Madera, CA (12 mi.)",Marin Acura,1,"San Francisco, CA",94102,52488.0,1,0,0,1
35988.0,2023,BMW,X3 xDrive30i,"Colma, CA (8 mi.)",Honda of Serramonte,1,"San Francisco, CA",94102,21179.0,1,1,1,1
12999.0,2014,Jeep,Grand Cherokee Overland,"Walnut Creek, CA (22 mi.)",Mercedes-Benz of Walnut Creek,1,"San Francisco, CA",94102,110559.0,0,0,0,0
25999.0,2023,Toyota,Camry LE,"Concord, CA (24 mi.)",Concord Toyota,1,"San Francisco, CA",94102,12467.0,0,1,0,1
33250.0,2019,Lexus,RX 350 Base,"San Francisco, CA (1 mi.)",BMW of San Francisco,1,"San Francisco, CA",94102,31923.0,1,1,1,0
31697.0,2022,Audi,Q5 45 S line Premium,"San Rafael, CA (14 mi.)",Lexus of Marin,1,"San Francisco, CA",94102,27843.0,1,1,1,1
29955.0,2022,Toyota,Camry XSE,"Hayward, CA (21 mi.)",AutoNation Toyota Hayward,1,"San Francisco, CA",94102,10083.0,1,1,0,1
26495.0,2019,Jeep,Grand Cherokee Limited X,"San Leandro, CA (15 mi.)",San Leandro Chrysler Dodge Jeep RAM,1,"San Francisco, CA",94102,27816.0,0,1,0,0
29981.0,2023,Subaru,Outback Limited,"Albany, CA (11 mi.)",Albany Subaru,1,"San Francisco, CA",94102,32528.0,1,1,0,1
24586.0,2020,Subaru,Outback Onyx Edition XT,"Walnut Creek, CA (22 mi.)",Mercedes-Benz of Walnut Creek,1,"San Francisco, CA",94102,39268.0,0,1,0,1
30988.0,2022,Dodge,Challenger R/T,"Walnut Creek, CA (22 mi.)",Mercedes-Benz of Walnut Creek,1,"San Francisco, CA",94102,16989.0,1,1,0,1
37888.0,2020,RAM,1500 Laramie,"Hayward, CA (21 mi.)",AutoNation Toyota Hayward,1,"San Francisco, CA",94102,37279.0,1,1,0,1
21500.0,2020,Honda,Accord EX-L 1.5T,"San Francisco, CA (1 mi.)",BMW of San Francisco,1,"San Francisco, CA",94102,83026.0,0,0,0,1
18000.0,2018,Toyota,Camry SE,"Richmond, CA (16 mi.)",Hanlees Hilltop Toyota,1,"San Francisco, CA",94102,88904.0,0,0,0,0
13888.0,2013,Mercedes-Benz,E-Class E 350 Luxury,"Walnut Creek, CA (22 mi.)",Mercedes-Benz of Walnut Creek,1,"San Francisco, CA",94102,51490.0,0,0,1,0
29981.0,2023,Subaru,Outback Limited,"Albany, CA",Albany Subaru,1,"San Francisco, CA",94102,32528.0,1,1,0,1
23777.0,2017,Land,Rover Range Rover 3.0L Supercharged HSE,"Corte Madera, CA (12 mi.)",Marin Acura,1,"San Francisco, CA",94102,79998.0,0,0,0,0
65750.0,2025,BMW,X5 xDrive40i,"San Francisco, CA (1 mi.)",BMW of San Francisco,1,"San Francisco, CA",94102,5558.0,1,1,1,1
36000.0,2025,MINI,Countryman Cooper S ALL4,"Berkeley, CA (9 mi.)",Weatherford BMW,1,"San Francisco, CA",94102,4820.0,1,1,0,1
25000.0,2023,MINI,Countryman Cooper S,"San Francisco, CA (1 mi.)",BMW of San Francisco,1,"San Francisco, CA",94102,48785.0,0,1,0,1
25498.0,2022,Toyota,Camry SE,"Concord, CA (25 mi.)",Concord Honda,1,"San Francisco, CA",94102,25973.0,0,1,0,1
45988.0,2024,Acura,MDX Standard,"Corte Madera, CA (12 mi.)",Marin Acura,1,"San Francisco, CA",94102,7126.0,1,1,1,1
28397.0,2022,Honda,Civic Touring,"San Rafael, CA (14 mi.)",Lexus of Marin,1,"San Francisco, CA",94102,4568.0,0,1,0,1
22996.0,2022,Subaru,Forester Limited,"Concord, CA (25 mi.)",Concord Honda,1,"San Francisco, CA",94102,85405.0,0,0,0,1
26997.0,2022,Subaru,Forester Wilderness,"Belmont, CA (20 mi.)",Autobahn Motors,1,"San Francisco, CA",94102,41925.0,0,1,0,1
20000.0,2017,Audi,Q7 3.0T Premium,"San Francisco, CA (1 mi.)",BMW of San Francisco,1,"San Francisco, CA",94102,42169.0,0,1,1,0
33000.0,2022,Jeep,Wrangler Willys,"Berkeley, CA (9 mi.)",Weatherford BMW,1,"San Francisco, CA",94102,35863.0,1,1,0,1
25811.0,2023,Toyota,Camry SE,"Albany, CA (11 mi.)",Albany Subaru,1,"San Francisco, CA",94102,31277.0,0,1,0,1
38981.0,2024,Volkswagen,Atlas 2.0T SEL,"Walnut Creek, CA (22 mi.)",Dirito Brothers Walnut Creek Volkswagen,1,"San Francisco, CA",94102,20961.0,1,1,0,1
64999.0,2024,GMC,Sierra 1500 Denali Ultimate,"Walnut Creek, CA (22 mi.)",Mercedes-Benz of Walnut Creek,1,"San Francisco, CA",94102,28077.0,1,1,0,1
41999.0,2022,Volvo,XC90 T6 Inscription,"Walnut Creek, CA (22 mi.)",Mercedes-Benz of Walnut Creek,1,"San Francisco, CA",94102,35478.0,1,1,0,1
53999.0,2024,GMC,Sierra 1500 SLT,"Sumner, WA",Sunset Chevrolet,1,"Seattle, WA",98101,32710.0,1,1,0,1
39998.0,2023,INFINITI,QX60 SENSORY,"Bellevue, WA (9 mi.)",Land Rover Bellevue,1,"Seattle, WA",98101,32831.0,1,1,0,1
32777.0,2023,Subaru,Outback Limited,"Seattle, WA (9 mi.)",Seattle Jeep,1,"Seattle, WA",98101,17186.0,1,1,0,1
25709.0,2024,MINI,Hardtop Cooper S,"Renton, WA (12 mi.)",Good Chevrolet,1,"Seattle, WA",98101,26129.0,0,1,0,1
45924.0,2024,Audi,Q5 45 S line Premium Plus,"Bellevue, WA (8 mi.)",Audi Bellevue,1,"Seattle, WA",98101,15376.0,1,1,1,1
30017.0,2017,Ford,F-150 Lariat,"Kirkland, WA (10 mi.)",Hyundai of Kirkland,1,"Seattle, WA",98101,83001.0,1,0,0,0
29912.0,2021,Alfa,Romeo Stelvio Ti,"Renton, WA (12 mi.)",Good Chevrolet,1,"Seattle, WA",98101,21620.0,1,1,0,1
11888.0,2016,Mazda,CX-5 Touring,"Sumner, WA (30 mi.)",Rairdon's Honda of Sumner,1,"Seattle, WA",98101,121263.0,0,0,0,0
26591.0,2017,RAM,1500 Laramie,"Auburn, WA (20 mi.)",Bud Clary Auburn Hyundai,1,"Seattle, WA",98101,84688.0,0,0,0,0
20757.0,2019,Ford,F-150 XL,"Renton, WA (12 mi.)",Good Chevrolet,1,"Seattle, WA",98101,80708.0,0,0,0,0
15035.0,2019,Hyundai,SANTA FE SEL Plus 2.4,"Kirkland, WA (10 mi.)",Hyundai of Kirkland,1,"Seattle, WA",98101,116855.0,0,0,0,0
15999.0,2015,BMW,X5 xDrive35i,"Seattle, WA (2 mi.)",BMW Seattle,1,"Seattle, WA",98101,107123.0,0,0,1,0
53999.0,2024,GMC,Sierra 1500 SLT,"Sumner, WA",Sunset Chevrolet,1,"Seattle, WA",98101,32710.0,1,1,0,1
22999.0,2022,Mazda,Mazda3 FWD w/Preferred Package,"Sumner, WA",Sunset Chevrolet,1,"Seattle, WA",98101,45826.0,0,1,0,1
28997.0,2023,Mazda,CX-5 Carbon Edition,"Fife, WA (26 mi.)",BMW Northwest,1,"Seattle, WA",98101,12201.0,0,1,0,1
21000.0,2016,Jeep,Wrangler Sport,"Kirkland, WA (11 mi.)",Rairdon's Chrysler Dodge Jeep RAM of Kirkland,1,"Seattle, WA",98101,34622.0,0,1,0,0
27345.0,2021,Cadillac,XT5 Premium Luxury,"Kirkland, WA (10 mi.)",Hyundai of Kirkland,1,"Seattle, WA",98101,94966.0,0,0,0,1
20997.0,2020,Hyundai,SANTA FE SEL 2.4,"Fife, WA (26 mi.)",BMW Northwest,1,"Seattle, WA",98101,55442.0,0,0,0,1
38458.0,2021,Toyota,Tacoma TRD Off Road,"Renton, WA (12 mi.)",Good Chevrolet,1,"Seattle, WA",98101,67331.0,1,0,0,1
22988.0,2020,Honda,Civic EX,"Kirkland, WA (9 mi.)",Honda of Kirkland,1,"Seattle, WA",98101,48164.0,0,1,0,1
33955.0,2017,Toyota,Tacoma TRD Off Road,"Bellevue, WA (8 mi.)",Audi Bellevue,1,"Seattle, WA",98101,56972.0,1,0,0,0
29000.0,2022,Subaru,Outback Limited,"Edmonds, WA (13 mi.)",Doug's Hyundai,1,"Seattle, WA",98101,23918.0,0,1,0,1
34864.0,2019,Ford,F-150 XLT,"Kirkland, WA (10 mi.)",Hyundai of Kirkland,1,"Seattle, WA",98101,28330.0,1,1,0,0
32860.0,2021,Volkswagen,Atlas 3.6 V6 SEL Premium,"Bellevue, WA (8 mi.)",BMW of Bellevue,1,"Seattle, WA",98101,14454.0,1,1,0,1
23391.0,2015,Chevrolet,Silverado 1500 LTZ,"Seattle, WA (9 mi.)",Seattle Jeep,1,"Seattle, WA",98101,115529.0,0,0,0,0
34998.0,2022,Audi,Q5 45 S line Premium Plus,"Bellevue, WA (9 mi.)",Land Rover Bellevue,1,"Seattle, WA",98101,16607.0,1,1,1,1
73980.0,2023,Ford,F-150 Raptor,"Lynnwood, WA (15 mi.)",Land Rover Lynnwood,1,"Seattle, WA",98101,10257.0,1,1,0,1
